"Year","Month","Day","Baseline","Cluster","Indicator","Attribute","Hazard Type","Hazard Response & Recovery","Climate Change","Past Hazard Events","Blue Economy","Agriculture","International Trade","Measure","Country","National","Province","Area Council","Village","Unit","Source","Year Collected","Frequency Collection","Value"
2022,,,"Food Security",,"Cash Crop Production","cocoa",,,,,,,,,,"Vanuatu","Malampa","Central Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",66
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Malampa","Central Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",80
2022,,,"Food Security",,"Cash Crop Production","coffee",,,,,,,,,,"Vanuatu","Malampa","Central Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",44
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Malampa","Central Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",82
2022,,,"Food Security",,"Cash Crop Production","noni",,,,,,,,,,"Vanuatu","Malampa","Central Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",12
2022,,,"Food Security",,"Cash Crop Production","pepper",,,,,,,,,,"Vanuatu","Malampa","Central Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",6
2022,,,"Food Security",,"Cash Crop Production","vanilla",,,,,,,,,,"Vanuatu","Malampa","Central Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",19
2022,,,"Food Security",,"Cash Crop Production","cocoa",,,,,,,,,,"Vanuatu","Malampa","South West Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",73
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Malampa","South West Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",250
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Malampa","South West Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",184
2022,,,"Food Security",,"Cash Crop Production","noni",,,,,,,,,,"Vanuatu","Malampa","South West Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",25
2022,,,"Food Security",,"Cash Crop Production","vanilla",,,,,,,,,,"Vanuatu","Malampa","South West Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",24
2022,,,"Food Security",,"Cash Crop Production","cocoa",,,,,,,,,,"Vanuatu","Malampa","South East Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",228
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Malampa","South East Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",776
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Malampa","South East Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",664
2022,,,"Food Security",,"Cash Crop Production","noni",,,,,,,,,,"Vanuatu","Malampa","South East Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",107
2022,,,"Food Security",,"Cash Crop Production","pepper",,,,,,,,,,"Vanuatu","Malampa","South East Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",38
2022,,,"Food Security",,"Cash Crop Production","vanilla",,,,,,,,,,"Vanuatu","Malampa","South East Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",87
2022,,,"Food Security",,"Cash Crop Production","cocoa",,,,,,,,,,"Vanuatu","Malampa","South Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",228
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Malampa","South Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",903
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Malampa","South Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",272
2022,,,"Food Security",,"Cash Crop Production","noni",,,,,,,,,,"Vanuatu","Malampa","South Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",59
2022,,,"Food Security",,"Cash Crop Production","vanilla",,,,,,,,,,"Vanuatu","Malampa","South Malekula",,"kilogram","National Agriculture Census",2022,"Every 10 Years",43
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Malampa","North Ambrym",,"kilogram","National Agriculture Census",2022,"Every 10 Years",250
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Malampa","North Ambrym",,"kilogram","National Agriculture Census",2022,"Every 10 Years",237
2022,,,"Food Security",,"Cash Crop Production","pepper",,,,,,,,,,"Vanuatu","Malampa","North Ambrym",,"kilogram","National Agriculture Census",2022,"Every 10 Years",18
2022,,,"Food Security",,"Cash Crop Production","tahitian lime",,,,,,,,,,"Vanuatu","Malampa","North Ambrym",,"kilogram","National Agriculture Census",2022,"Every 10 Years",104
2022,,,"Food Security",,"Cash Crop Production","vanilla",,,,,,,,,,"Vanuatu","Malampa","North Ambrym",,"kilogram","National Agriculture Census",2022,"Every 10 Years",47
2022,,,"Food Security",,"Cash Crop Production","cocoa",,,,,,,,,,"Vanuatu","Malampa","South East Ambrym",,"kilogram","National Agriculture Census",2022,"Every 10 Years",273
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Malampa","South East Ambrym",,"kilogram","National Agriculture Census",2022,"Every 10 Years",1103
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Malampa","South East Ambrym",,"kilogram","National Agriculture Census",2022,"Every 10 Years",497
2022,,,"Food Security",,"Cash Crop Production","noni",,,,,,,,,,"Vanuatu","Malampa","South East Ambrym",,"kilogram","National Agriculture Census",2022,"Every 10 Years",71
2022,,,"Food Security",,"Cash Crop Production","pepper",,,,,,,,,,"Vanuatu","Malampa","South East Ambrym",,"kilogram","National Agriculture Census",2022,"Every 10 Years",40
2022,,,"Food Security",,"Cash Crop Production","vanilla",,,,,,,,,,"Vanuatu","Malampa","South East Ambrym",,"kilogram","National Agriculture Census",2022,"Every 10 Years",158
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Malampa","Paama",,"kilogram","National Agriculture Census",2022,"Every 10 Years",792
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Malampa","Paama",,"kilogram","National Agriculture Census",2022,"Every 10 Years",1042
2022,,,"Food Security",,"Cash Crop Production","noni",,,,,,,,,,"Vanuatu","Malampa","Paama",,"kilogram","National Agriculture Census",2022,"Every 10 Years",67
2022,,,"Food Security",,"Cash Crop Production","tahitian lime",,,,,,,,,,"Vanuatu","Malampa","Paama",,"kilogram","National Agriculture Census",2022,"Every 10 Years",122
2022,,,"Food Security",,"Cash Crop Production","cocoa",,,,,,,,,,"Vanuatu","Shefa","Port Vila",,"kilogram","National Agriculture Census",2022,"Every 10 Years",2415
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Shefa","Port Vila",,"kilogram","National Agriculture Census",2022,"Every 10 Years",4089
2022,,,"Food Security",,"Cash Crop Production","coffee",,,,,,,,,,"Vanuatu","Shefa","Port Vila",,"kilogram","National Agriculture Census",2022,"Every 10 Years",1479
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Shefa","Port Vila",,"kilogram","National Agriculture Census",2022,"Every 10 Years",4675
2022,,,"Food Security",,"Cash Crop Production","noni",,,,,,,,,,"Vanuatu","Shefa","Port Vila",,"kilogram","National Agriculture Census",2022,"Every 10 Years",644
2022,,,"Food Security",,"Cash Crop Production","pepper",,,,,,,,,,"Vanuatu","Shefa","Port Vila",,"kilogram","National Agriculture Census",2022,"Every 10 Years",308
2022,,,"Food Security",,"Cash Crop Production","tahitian lime",,,,,,,,,,"Vanuatu","Shefa","Port Vila",,"kilogram","National Agriculture Census",2022,"Every 10 Years",1234
2022,,,"Food Security",,"Cash Crop Production","vanilla",,,,,,,,,,"Vanuatu","Shefa","Port Vila",,"kilogram","National Agriculture Census",2022,"Every 10 Years",574
2022,,,"Food Security",,"Cash Crop Production","cocoa",,,,,,,,,,"Vanuatu","Shefa","Vermali",,"kilogram","National Agriculture Census",2022,"Every 10 Years",174
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Shefa","Vermali",,"kilogram","National Agriculture Census",2022,"Every 10 Years",177
2022,,,"Food Security",,"Cash Crop Production","coffee",,,,,,,,,,"Vanuatu","Shefa","Vermali",,"kilogram","National Agriculture Census",2022,"Every 10 Years",109
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Shefa","Vermali",,"kilogram","National Agriculture Census",2022,"Every 10 Years",260
2022,,,"Food Security",,"Cash Crop Production","noni",,,,,,,,,,"Vanuatu","Shefa","Vermali",,"kilogram","National Agriculture Census",2022,"Every 10 Years",34
2022,,,"Food Security",,"Cash Crop Production","cocoa",,,,,,,,,,"Vanuatu","Shefa","Vermaul",,"kilogram","National Agriculture Census",2022,"Every 10 Years",266
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Shefa","Vermaul",,"kilogram","National Agriculture Census",2022,"Every 10 Years",479
2022,,,"Food Security",,"Cash Crop Production","coffee",,,,,,,,,,"Vanuatu","Shefa","Vermaul",,"kilogram","National Agriculture Census",2022,"Every 10 Years",290
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Shefa","Vermaul",,"kilogram","National Agriculture Census",2022,"Every 10 Years",400
2022,,,"Food Security",,"Cash Crop Production","noni",,,,,,,,,,"Vanuatu","Shefa","Vermaul",,"kilogram","National Agriculture Census",2022,"Every 10 Years",70
2022,,,"Food Security",,"Cash Crop Production","vanilla",,,,,,,,,,"Vanuatu","Shefa","Vermaul",,"kilogram","National Agriculture Census",2022,"Every 10 Years",83
2022,,,"Food Security",,"Cash Crop Production","cocoa",,,,,,,,,,"Vanuatu","Shefa","Varisu",,"kilogram","National Agriculture Census",2022,"Every 10 Years",432
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Shefa","Varisu",,"kilogram","National Agriculture Census",2022,"Every 10 Years",670
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Shefa","Varisu",,"kilogram","National Agriculture Census",2022,"Every 10 Years",425
2022,,,"Food Security",,"Cash Crop Production","vanilla",,,,,,,,,,"Vanuatu","Shefa","Varisu",,"kilogram","National Agriculture Census",2022,"Every 10 Years",168
2022,,,"Food Security",,"Cash Crop Production","cocoa",,,,,,,,,,"Vanuatu","Shefa","South Epi",,"kilogram","National Agriculture Census",2022,"Every 10 Years",150
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Shefa","South Epi",,"kilogram","National Agriculture Census",2022,"Every 10 Years",442
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Shefa","South Epi",,"kilogram","National Agriculture Census",2022,"Every 10 Years",357
2022,,,"Food Security",,"Cash Crop Production","vanilla",,,,,,,,,,"Vanuatu","Shefa","South Epi",,"kilogram","National Agriculture Census",2022,"Every 10 Years",71
2022,,,"Food Security",,"Cash Crop Production","cocoa",,,,,,,,,,"Vanuatu","Shefa","North Tongoa",,"kilogram","National Agriculture Census",2022,"Every 10 Years",91
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Shefa","North Tongoa",,"kilogram","National Agriculture Census",2022,"Every 10 Years",96
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Shefa","North Tongoa",,"kilogram","National Agriculture Census",2022,"Every 10 Years",100
2022,,,"Food Security",,"Cash Crop Production","tahitian lime",,,,,,,,,,"Vanuatu","Shefa","North Tongoa",,"kilogram","National Agriculture Census",2022,"Every 10 Years",38
2022,,,"Food Security",,"Cash Crop Production","vanilla",,,,,,,,,,"Vanuatu","Shefa","North Tongoa",,"kilogram","National Agriculture Census",2022,"Every 10 Years",19
2022,,,"Food Security",,"Cash Crop Production","cocoa",,,,,,,,,,"Vanuatu","Shefa","Tongariki",,"kilogram","National Agriculture Census",2022,"Every 10 Years",202
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Shefa","Tongariki",,"kilogram","National Agriculture Census",2022,"Every 10 Years",430
2022,,,"Food Security",,"Cash Crop Production","coffee",,,,,,,,,,"Vanuatu","Shefa","Tongariki",,"kilogram","National Agriculture Census",2022,"Every 10 Years",174
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Shefa","Tongariki",,"kilogram","National Agriculture Census",2022,"Every 10 Years",413
2022,,,"Food Security",,"Cash Crop Production","noni",,,,,,,,,,"Vanuatu","Shefa","Tongariki",,"kilogram","National Agriculture Census",2022,"Every 10 Years",36
2022,,,"Food Security",,"Cash Crop Production","tahitian lime",,,,,,,,,,"Vanuatu","Shefa","Tongariki",,"kilogram","National Agriculture Census",2022,"Every 10 Years",42
2022,,,"Food Security",,"Cash Crop Production","cocoa",,,,,,,,,,"Vanuatu","Shefa","Makimae",,"kilogram","National Agriculture Census",2022,"Every 10 Years",97
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Shefa","Makimae",,"kilogram","National Agriculture Census",2022,"Every 10 Years",319
2022,,,"Food Security",,"Cash Crop Production","coffee",,,,,,,,,,"Vanuatu","Shefa","Makimae",,"kilogram","National Agriculture Census",2022,"Every 10 Years",75
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Shefa","Makimae",,"kilogram","National Agriculture Census",2022,"Every 10 Years",325
2022,,,"Food Security",,"Cash Crop Production","noni",,,,,,,,,,"Vanuatu","Shefa","Makimae",,"kilogram","National Agriculture Census",2022,"Every 10 Years",26
2022,,,"Food Security",,"Cash Crop Production","tahitian lime",,,,,,,,,,"Vanuatu","Shefa","Makimae",,"kilogram","National Agriculture Census",2022,"Every 10 Years",59
2022,,,"Food Security",,"Cash Crop Production","vanilla",,,,,,,,,,"Vanuatu","Shefa","Makimae",,"kilogram","National Agriculture Census",2022,"Every 10 Years",40
2022,,,"Food Security",,"Cash Crop Production","cocoa",,,,,,,,,,"Vanuatu","Shefa","Nguna",,"kilogram","National Agriculture Census",2022,"Every 10 Years",103
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Shefa","Nguna",,"kilogram","National Agriculture Census",2022,"Every 10 Years",584
2022,,,"Food Security",,"Cash Crop Production","coffee",,,,,,,,,,"Vanuatu","Shefa","Nguna",,"kilogram","National Agriculture Census",2022,"Every 10 Years",222
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Shefa","Nguna",,"kilogram","National Agriculture Census",2022,"Every 10 Years",359
2022,,,"Food Security",,"Cash Crop Production","noni",,,,,,,,,,"Vanuatu","Shefa","Nguna",,"kilogram","National Agriculture Census",2022,"Every 10 Years",51
2022,,,"Food Security",,"Cash Crop Production","pepper",,,,,,,,,,"Vanuatu","Shefa","Nguna",,"kilogram","National Agriculture Census",2022,"Every 10 Years",30
2022,,,"Food Security",,"Cash Crop Production","tahitian lime",,,,,,,,,,"Vanuatu","Shefa","Nguna",,"kilogram","National Agriculture Census",2022,"Every 10 Years",159
2022,,,"Food Security",,"Cash Crop Production","vanilla",,,,,,,,,,"Vanuatu","Shefa","Nguna",,"kilogram","National Agriculture Census",2022,"Every 10 Years",82
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Shefa","Emau",,"kilogram","National Agriculture Census",2022,"Every 10 Years",468
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Shefa","Emau",,"kilogram","National Agriculture Census",2022,"Every 10 Years",256
2022,,,"Food Security",,"Cash Crop Production","tahitian lime",,,,,,,,,,"Vanuatu","Shefa","Emau",,"kilogram","National Agriculture Census",2022,"Every 10 Years",67
2022,,,"Food Security",,"Cash Crop Production","vanilla",,,,,,,,,,"Vanuatu","Shefa","Emau",,"kilogram","National Agriculture Census",2022,"Every 10 Years",35
2022,,,"Food Security",,"Cash Crop Production","cocoa",,,,,,,,,,"Vanuatu","Shefa","Malorua",,"kilogram","National Agriculture Census",2022,"Every 10 Years",54
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Shefa","Malorua",,"kilogram","National Agriculture Census",2022,"Every 10 Years",97
2022,,,"Food Security",,"Cash Crop Production","coffee",,,,,,,,,,"Vanuatu","Shefa","Malorua",,"kilogram","National Agriculture Census",2022,"Every 10 Years",34
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Shefa","Malorua",,"kilogram","National Agriculture Census",2022,"Every 10 Years",172
2022,,,"Food Security",,"Cash Crop Production","noni",,,,,,,,,,"Vanuatu","Shefa","Malorua",,"kilogram","National Agriculture Census",2022,"Every 10 Years",8
2022,,,"Food Security",,"Cash Crop Production","tahitian lime",,,,,,,,,,"Vanuatu","Shefa","Malorua",,"kilogram","National Agriculture Census",2022,"Every 10 Years",29
2022,,,"Food Security",,"Cash Crop Production","vanilla",,,,,,,,,,"Vanuatu","Shefa","Malorua",,"kilogram","National Agriculture Census",2022,"Every 10 Years",16
2022,,,"Food Security",,"Cash Crop Production","cocoa",,,,,,,,,,"Vanuatu","Shefa","North Efate",,"kilogram","National Agriculture Census",2022,"Every 10 Years",112
2022,,,"Food Security",,"Cash Crop Production","coconut",,,,,,,,,,"Vanuatu","Shefa","North Efate",,"kilogram","National Agriculture Census",2022,"Every 10 Years",303
2022,,,"Food Security",,"Cash Crop Production","coffee",,,,,,,,,,"Vanuatu","Shefa","North Efate",,"kilogram","National Agriculture Census",2022,"Every 10 Years",75
2022,,,"Food Security",,"Cash Crop Production","kava",,,,,,,,,,"Vanuatu","Shefa","North Efate",,"kilogram","National Agriculture Census",2022,"Every 10 Years",160
2022,,,"Food Security",,"Cash Crop Production","noni",,,,,,,,,,"Vanuatu","Shefa","North Efate",,"kilogram","National Agriculture Census",2022,"Every 10 Years",19
